PerformanceId,JokeId,TimeStamp,Pitch,Intensity,HumanScore,HumanScorePostJokeOnly
0,3,0.25,0,70.613,-1,-1
0,3,0.5,0,72.096,-1,-1
0,3,0.75,0,71.106,-1,-1
0,3,1.0,0,71.751,-1,-1
0,3,1.25,0,70.564,-1,-1
0,3,1.5,0,71.15,-1,-1
0,3,1.75,0,71.966,-1,-1
0,3,2.0,0,71.856,-1,-1
0,3,2.25,0,72.417,-1,-1
0,3,2.5,0,0,-1,-1
0,4,0.25,0,72.243,1,1
0,4,0.5,0,72.184,1,1
0,4,0.75,241.284,78.222,1,1
0,4,1.0,204.947,83.583,1,1
0,4,1.25,226.475,84.391,1,1
0,4,1.5,0,76.362,1,1
0,4,1.75,225.06,83.325,1,1
0,4,2.0,272.189,86.504,1,1
0,4,2.25,0,85.77,1,1
0,4,2.5,0,77.551,1,1
0,4,2.75,0,77.567,1,1
0,4,3.0,0,73.942,1,1
0,4,3.25,0,73.645,1,1
0,4,3.5,0,73.22,1,1
0,4,3.75,0,71.68,1,1
0,4,4.0,0,70.995,1,1
0,4,4.25,0,71.629,1,1
0,4,4.5,0,71.295,1,1
0,6,0.25,0,75.9,1,1
0,6,0.5,282.291,89.293,1,1
0,6,0.75,0,90.355,1,1
0,7,0.25,0,82.874,1,-1
0,7,0.5,154.992,79.352,1,-1
0,7,0.75,266.263,83.534,1,-1
0,8,0.25,0,71.788,-1,-1
0,8,0.5,0,71.949,-1,-1
0,8,0.75,0,72.147,-1,-1
0,8,1.0,0,72.253,-1,-1
0,8,1.25,0,72.416,-1,-1
0,8,1.5,0,71.365,-1,-1
0,8,1.75,0,74.29,-1,-1
0,8,2.0,0,75.157,-1,-1
0,8,2.25,0,72.667,-1,-1
0,8,2.5,0,73.709,-1,-1
0,8,2.75,0,72.2,-1,-1
0,8,3.0,0,71.793,-1,-1
0,8,3.25,0,73.206,-1,-1
0,8,3.5,0,72.117,-1,-1
0,8,3.75,0,74.253,-1,-1
0,9,0.25,0,70.803,0,0
0,9,0.5,255.231,81.34,0,0
0,9,0.75,209.541,78.004,0,0
0,9,1.0,0,80.674,0,0
0,9,1.25,0,73.335,0,0
0,9,1.5,0,80.204,0,0
0,9,1.75,0,71.464,0,0
0,9,2.0,0,72.361,0,0
0,9,2.25,0,71.268,0,0
0,9,2.5,0,71.499,0,0
0,9,2.75,0,72.114,0,0
0,9,3.0,0,71.648,0,0
0,9,3.25,0,71.406,0,0
0,9,3.5,0,71.32,0,0
0,9,3.75,0,72.79,0,0
0,9,4.0,0,71.12,0,0
0,9,4.25,0,71.665,0,0
0,9,4.5,0,71.622,0,0
0,9,4.75,0,71.183,0,0
0,9,5.0,0,71.592,0,0
0,9,5.25,0,71.215,0,0
0,9,5.5,0,71.022,0,0
0,9,5.75,0,72.025,0,0
0,9,6.0,0,71.837,0,0
0,9,6.25,0,72.943,0,0
0,10,0.25,0,71.491,0,0
0,10,0.5,161.611,88.058,0,0
0,10,0.75,0,86.954,0,0
0,10,1.0,0,89.875,0,0
0,10,1.25,0,89.025,0,0
0,10,1.5,0,87.267,0,0
0,10,1.75,0,79.456,0,0
0,10,2.0,0,80.491,0,0
0,10,2.25,0,74.889,0,0
0,10,2.5,0,72.799,0,0
0,10,2.75,0,72.299,0,0
0,10,3.0,0,71.545,0,0
0,10,3.25,0,71.476,0,0
0,11,0.25,215.26,86.139,1,1
0,11,0.5,255.004,85.246,1,1
0,11,0.75,0,89.973,1,1
0,11,1.0,0,86.592,1,1
0,11,1.25,0,86.336,1,1
0,11,1.5,0,90.429,1,1
0,11,1.75,0,88.622,1,1
0,11,2.0,0,86.271,1,1
0,11,2.25,213.875,86.563,1,1
0,11,2.5,0,74.346,1,1
0,11,2.75,210.527,88.047,1,1
0,11,3.0,0,87.359,1,1
0,11,3.25,0,88.747,1,1
0,11,3.5,0,81.071,1,1
0,11,3.75,0,77.715,1,1
0,11,4.0,0,74.989,1,1
0,11,4.25,284.752,78.171,1,1
0,11,4.5,0,82.34,1,1
0,12,0.25,0,72.129,0,0
0,12,0.5,0,72.213,0,0
0,12,0.75,0,72.113,0,0
0,12,1.0,0,72.1,0,0
0,12,1.25,0,71.671,0,0
0,12,1.5,0,71.52,0,0
0,12,1.75,0,71.652,0,0
0,12,2.0,0,71.879,0,0
0,12,2.25,277.162,77.268,0,0
0,12,2.5,0,73.142,0,0
0,12,2.75,0,71.957,0,0
0,12,3.0,0,72.34,0,0
0,12,3.25,0,71.963,0,0
0,12,3.5,0,71.57,0,0
0,12,3.75,0,71.611,0,0
0,13,0.25,219.258,76.122,-1,-1
0,13,0.5,0,71.868,-1,-1
0,13,0.75,0,71.028,-1,-1
0,13,1.0,0,72.198,-1,-1
0,13,1.25,0,72.937,-1,-1
0,14,0.25,0,72.161,-1,-1
0,14,0.5,0,71.257,-1,-1
0,14,0.75,0,70.927,-1,-1
0,14,1.0,0,71.858,-1,-1
0,15,0.25,251.572,74.808,1,1
0,15,0.5,232.204,82.924,1,1
0,15,0.75,233.187,81.655,1,1
0,16,0.25,0,71.953,-1,-1
0,16,0.5,0,71.584,-1,-1
0,16,0.75,0,71.398,-1,-1
0,16,1.0,0,72.821,-1,-1
0,16,1.25,0,71.487,-1,-1
0,17,0.25,0,73.1,1,1
0,17,0.5,162.818,85.229,1,1
0,17,0.75,149.572,90.865,1,1
0,17,1.0,159.983,90.076,1,1
0,17,1.25,0,86.946,1,1
0,17,1.5,0,90.124,1,1
0,17,1.75,0,84.795,1,1
0,17,2.0,0,75.67,1,1
0,17,2.25,0,82.823,1,1
0,17,2.5,0,74.386,1,1
0,17,2.75,0,78.26,1,1
0,17,3.0,0,72.553,1,1
0,17,3.25,0,71.83,1,1
0,17,3.5,0,72.305,1,1
0,17,3.75,0,70.77,1,1
0,17,4.0,0,72.453,1,1
0,18,0.25,0,72.0,0,0
0,18,0.5,0,72.021,0,0
0,18,0.75,0,72.357,0,0
0,18,1.0,0,71.828,0,0
0,18,1.25,0,71.895,0,0
0,18,1.5,0,73.705,0,0
0,18,1.75,0,86.74,0,0
0,18,2.0,0,85.308,0,0
0,18,2.25,0,85.143,0,0
0,18,2.5,296.515,90.575,0,0
0,18,2.75,151.839,87.197,0,0
0,18,3.0,0,76.839,0,0
0,18,3.25,273.333,82.541,0,0
0,18,3.5,0,74.441,0,0
0,18,3.75,0,73.405,0,0
0,20,0.25,0,71.239,0,0
0,20,0.5,0,71.975,0,0
0,20,0.75,0,72.741,0,0
0,20,1.0,0,72.87,0,0
0,20,1.25,0,78.619,0,0
0,20,1.5,0,81.985,0,0
0,20,1.75,0,73.16,0,0
0,20,2.0,263.874,80.391,0,0
0,20,2.25,0,74.079,0,0
0,20,2.5,230.246,77.386,0,0
0,20,2.75,0,72.403,0,0
0,20,3.0,0,72.728,0,0
0,20,3.25,0,70.927,0,0
0,29,0.25,0,72.671,1,0
0,29,0.5,0,71.415,1,0
0,29,0.75,0,73.555,1,0
0,29,1.0,0,72.441,1,0
0,29,1.25,0,71.682,1,0
0,29,1.5,0,71.425,1,0
0,29,1.75,0,71.23,1,0
0,29,2.0,0,71.543,1,0
0,29,2.25,0,71.566,1,0
0,29,2.5,0,72.405,1,0
0,29,2.75,0,72.788,1,0
0,29,3.0,184.154,77.361,1,0
1,3,0.25,0,72.545,-1,-1
1,3,0.5,0,75.996,-1,-1
1,3,0.75,126.186,74.372,-1,-1
1,3,1.0,231.301,75.407,-1,-1
1,3,1.25,224.352,74.129,-1,-1
1,3,1.5,0,74.404,-1,-1
1,3,1.75,0,80.584,-1,-1
1,3,2.0,0,77.161,-1,-1
1,3,2.25,0,71.655,-1,-1
1,3,2.5,0,72.325,-1,-1
1,4,0.25,0,69.846,1,1
1,4,0.5,0,71.003,1,1
1,4,0.75,0,71.93,1,1
1,4,1.0,0,70.879,1,1
1,4,1.25,0,72.688,1,1
1,4,1.5,0,72.301,1,1
1,4,1.75,0,76.676,1,1
1,4,2.0,0,75.492,1,1
1,4,2.25,0,79.641,1,1
1,4,2.5,0,82.355,1,1
1,4,2.75,0,82.895,1,1
1,4,3.0,0,83.716,1,1
1,4,3.25,0,77.837,1,1
1,4,3.5,0,83.47,1,1
1,4,3.75,0,78.927,1,1
1,4,4.0,0,78.768,1,1
1,7,0.25,0,68.595,-1,-1
1,7,0.5,0,68.567,-1,-1
1,7,0.75,0,68.837,-1,-1
1,8,0.25,0,67.565,-1,-1
1,8,0.5,0,70.879,-1,-1
1,8,0.75,0,68.283,-1,-1
1,8,1.0,0,68.93,-1,-1
1,8,1.25,0,69.13,-1,-1
1,8,1.5,0,69.184,-1,-1
1,8,1.75,0,68.257,-1,-1
1,8,2.0,0,70.224,-1,-1
1,8,2.25,181.249,78.231,-1,-1
1,8,2.5,0,72.193,-1,-1
1,8,2.75,0,69.298,-1,-1
1,8,3.0,0,70.961,-1,-1
1,8,3.25,0,69.536,-1,-1
1,8,3.5,0,68.46,-1,-1
1,9,0.25,0,68.126,0,0
1,9,0.5,0,74.029,0,0
1,9,0.75,0,70.445,0,0
1,9,1.0,0,68.336,0,0
1,9,1.25,0,68.914,0,0
1,9,1.5,0,68.485,0,0
1,9,1.75,0,70.369,0,0
1,9,2.0,0,69.561,0,0
1,9,2.25,0,74.706,0,0
1,9,2.5,207.922,78.66,0,0
1,9,2.75,254.198,85.411,0,0
1,9,3.0,0,84.206,0,0
1,9,3.25,0,72.169,0,0
1,9,3.5,0,71.999,0,0
1,9,3.75,0,75.588,0,0
1,9,4.0,0,70.477,0,0
1,9,4.25,0,68.893,0,0
1,9,4.5,0,68.366,0,0
1,9,4.75,0,68.848,0,0
1,9,5.0,0,70.847,0,0
1,9,5.25,0,67.877,0,0
1,9,5.5,0,72.196,0,0
1,9,5.75,0,70.518,0,0
1,10,0.25,202.023,85.472,1,1
1,10,0.5,266.406,82.682,1,1
1,10,0.75,0,73.491,1,1
1,10,1.0,0,74.208,1,1
1,10,1.25,0,80.395,1,1
1,10,1.5,0,75.993,1,1
1,10,1.75,0,77.286,1,1
1,10,2.0,0,68.279,1,1
1,10,2.25,0,68.8,1,1
1,10,2.5,0,67.737,1,1
1,10,2.75,0,68.823,1,1
1,10,3.0,0,69.024,1,1
1,11,0.25,214.013,83.772,0,0
1,11,0.5,155.799,77.625,0,0
1,11,0.75,0,74.45,0,0
1,11,1.0,0,74.478,0,0
1,11,1.25,255.681,77.55,0,0
1,11,1.5,0,69.413,0,0
1,11,1.75,0,71.073,0,0
1,11,2.0,0,69.487,0,0
1,11,2.25,0,69.849,0,0
1,11,2.5,0,69.216,0,0
1,11,2.75,0,69.564,0,0
1,11,3.0,0,68.744,0,0
1,11,3.25,0,68.216,0,0
1,11,3.5,0,68.088,0,0
1,11,3.75,0,68.564,0,0
1,11,4.0,0,69.495,0,0
1,12,0.25,0,69.463,-1,-1
1,12,0.5,0,69.705,-1,-1
1,12,0.75,0,68.424,-1,-1
1,12,1.0,0,67.623,-1,-1
1,12,1.25,0,68.498,-1,-1
1,12,1.5,0,70.025,-1,-1
1,12,1.75,0,68.051,-1,-1
1,12,2.0,0,68.136,-1,-1
1,12,2.25,0,69.292,-1,-1
1,12,2.5,0,69.559,-1,-1
1,12,2.75,155.302,77.527,-1,-1
1,12,3.0,0,68.119,-1,-1
1,12,3.25,0,68.988,-1,-1
1,12,3.5,0,72.359,-1,-1
1,13,0.25,0,68.123,-1,-1
1,13,0.5,0,69.096,-1,-1
1,13,0.75,0,70.806,-1,-1
1,13,1.0,0,0,-1,-1
1,14,0.25,0,68.969,-1,-1
1,14,0.5,0,69.082,-1,-1
1,14,0.75,0,71.234,-1,-1
1,14,1.0,267.072,72.775,-1,-1
1,15,0.25,0,68.518,-1,-1
1,15,0.5,0,69.367,-1,-1
1,15,0.75,0,69.007,-1,-1
1,15,1.0,0,0,-1,-1
1,16,0.25,0,75.069,0,0
1,16,0.5,0,72.758,0,0
1,16,0.75,0,69.067,0,0
1,16,1.0,0,68.551,0,0
1,17,0.25,190.164,79.161,0,0
1,17,0.5,0,70.145,0,0
1,17,0.75,0,69.51,0,0
1,17,1.0,0,69.298,0,0
1,17,1.25,0,69.413,0,0
1,17,1.5,0,69.917,0,0
1,17,1.75,0,68.565,0,0
1,17,2.0,0,70.459,0,0
1,17,2.25,0,68.376,0,0
1,17,2.5,0,68.422,0,0
1,17,2.75,0,67.989,0,0
1,17,3.0,0,67.706,0,0
1,17,3.25,0,68.222,0,0
1,17,3.5,0,70.086,0,0
1,18,0.25,0,68.277,1,1
1,18,0.5,0,80.055,1,1
1,18,0.75,0,85.407,1,1
1,18,1.0,0,86.062,1,1
1,18,1.25,0,82.626,1,1
1,18,1.5,0,85.742,1,1
1,18,1.75,0,81.792,1,1
1,18,2.0,0,81.6,1,1
1,18,2.25,0,76.793,1,1
1,18,2.5,274.189,80.703,1,1
1,18,2.75,0,70.6,1,1
1,18,3.0,0,70.173,1,1
1,18,3.25,0,69.93,1,1
1,19,0.25,0,68.867,-1,-1
1,19,0.5,0,68.417,-1,-1
1,19,0.75,0,69.175,-1,-1
1,20,0.25,0,68.764,-1,-1
1,20,0.5,0,68.633,-1,-1
1,20,0.75,0,69.398,-1,-1
1,20,1.0,0,70.542,-1,-1
1,20,1.25,207.9,77.387,-1,-1
1,20,1.5,206.046,74.789,-1,-1
1,20,1.75,202.202,72.411,-1,-1
1,20,2.0,0,69.273,-1,-1
1,20,2.25,0,68.11,-1,-1
1,20,2.5,0,69.73,-1,-1
1,20,2.75,0,69.146,-1,-1
1,20,3.0,0,0,-1,-1
1,29,0.25,0,67.829,1,1
1,29,0.5,170.325,76.961,1,1
1,29,0.75,150.051,78.165,1,1
1,29,1.0,0,77.618,1,1
1,29,1.25,0,77.962,1,1
1,29,1.5,0,77.182,1,1
1,29,1.75,0,78.701,1,1
1,29,2.0,0,80.52,1,1
1,29,2.25,0,74.156,1,1
1,29,2.5,0,89.119,1,1
1,29,2.75,0,85.229,1,1
1,29,3.0,0,78.198,1,1
2,3,0.25,0,68.055,1,-1
2,3,0.5,0,70.309,1,-1
2,3,0.75,0,73.85,1,-1
2,3,1.0,0,76.267,1,-1
2,3,1.25,0,74.478,1,-1
2,3,1.5,0,75.574,1,-1
2,6,0.25,0,67.624,1,1
2,6,0.5,0,66.83,1,1
2,6,0.75,148.607,78.79,1,1
2,6,1.0,0,78.953,1,1
2,6,1.25,0,79.829,1,1
2,6,1.5,0,77.163,1,1
2,6,1.75,0,80.518,1,1
2,6,2.0,269.526,77.062,1,1
2,6,2.25,0,68.888,1,1
2,6,2.5,0,68.058,1,1
2,6,2.75,0,68.002,1,1
2,6,3.0,0,67.419,1,1
2,6,3.25,0,67.668,1,1
2,6,3.5,0,68.087,1,1
2,7,0.25,0,67.699,1,1
2,7,0.5,0,67.129,1,1
2,7,0.75,0,76.124,1,1
2,7,1.0,0,80.004,1,1
2,7,1.25,0,76.008,1,1
2,7,1.5,0,73.017,1,1
2,7,1.75,0,74.88,1,1
2,7,2.0,0,67.831,1,1
2,7,2.25,0,67.747,1,1
2,7,2.5,0,68.082,1,1
2,7,2.75,0,66.821,1,1
2,7,3.0,0,67.702,1,1
2,7,3.25,0,67.957,1,1
2,8,0.25,0,67.959,-1,-1
2,8,0.5,0,67.81,-1,-1
2,8,0.75,0,69.077,-1,-1
2,8,1.0,0,67.511,-1,-1
2,8,1.25,0,67.936,-1,-1
2,8,1.5,0,70.154,-1,-1
2,8,1.75,296.593,75.592,-1,-1
2,8,2.0,0,69.142,-1,-1
2,8,2.25,0,73.198,-1,-1
2,8,2.5,0,68.991,-1,-1
2,8,2.75,0,67.426,-1,-1
2,8,3.0,0,68.122,-1,-1
2,8,3.25,0,67.391,-1,-1
2,8,3.5,0,67.556,-1,-1
2,8,3.75,0,67.173,-1,-1
2,8,4.0,0,69.109,-1,-1
2,9,0.25,0,67.302,0,-1
2,9,0.5,0,68.195,0,-1
2,9,0.75,0,67.987,0,-1
2,9,1.0,0,81.519,0,-1
2,9,1.25,0,70.088,0,-1
2,9,1.5,0,67.976,0,-1
2,9,1.75,0,68.55,0,-1
2,9,2.0,0,67.877,0,-1
2,9,2.25,0,67.572,0,-1
2,9,2.5,0,68.266,0,-1
2,9,2.75,0,67.904,0,-1
2,9,3.0,0,68.678,0,-1
2,9,3.25,0,67.027,0,-1
2,9,3.5,0,68.216,0,-1
2,9,3.75,0,67.461,0,-1
2,9,4.0,0,67.862,0,-1
2,9,4.25,0,67.82,0,-1
2,9,4.5,0,67.729,0,-1
2,9,4.75,0,68.586,0,-1
2,9,5.0,0,68.627,0,-1
2,10,0.25,260.623,83.019,1,1
2,10,0.5,253.165,80.145,1,1
2,10,0.75,0,79.192,1,1
2,10,1.0,0,77.345,1,1
2,10,1.25,0,70.415,1,1
2,10,1.5,0,67.477,1,1
2,10,1.75,0,68.444,1,1
2,10,2.0,0,67.742,1,1
2,10,2.25,0,68.157,1,1
2,10,2.5,0,67.583,1,1
2,11,0.25,0,66.913,1,1
2,11,0.5,0,73.848,1,1
2,11,0.75,0,78.76,1,1
2,11,1.0,0,76.326,1,1
2,11,1.25,228.141,76.353,1,1
2,11,1.5,0,70.005,1,1
2,11,1.75,0,68.246,1,1
2,11,2.0,0,67.221,1,1
2,11,2.25,0,68.359,1,1
2,11,2.5,0,67.64,1,1
2,11,2.75,0,67.936,1,1
2,11,3.0,0,67.523,1,1
2,11,3.25,0,69.538,1,1
2,12,0.25,0,74.753,-1,-1
2,12,0.5,0,69.47,-1,-1
2,12,0.75,0,72.674,-1,-1
2,12,1.0,0,67.434,-1,-1
2,12,1.25,0,68.052,-1,-1
2,12,1.5,0,67.582,-1,-1
2,12,1.75,0,67.724,-1,-1
2,12,2.0,0,68.36,-1,-1
2,12,2.25,0,0,-1,-1
2,13,0.25,0,67.593,-1,-1
2,13,0.5,0,69.74,-1,-1
2,13,0.75,0,71.386,-1,-1
2,13,1.0,0,77.12,-1,-1
2,13,1.25,0,70.673,-1,-1
2,13,1.5,0,69.538,-1,-1
2,13,1.75,0,67.642,-1,-1
2,13,2.0,0,66.619,-1,-1
2,13,2.25,0,67.268,-1,-1
2,13,2.5,0,66.806,-1,-1
2,13,2.75,0,66.907,-1,-1
2,13,3.0,0,68.724,-1,-1
2,14,0.25,0,67.552,-1,-1
2,14,0.5,0,69.644,-1,-1
2,14,0.75,0,71.879,-1,-1
2,14,1.0,191.588,75.976,-1,-1
2,14,1.25,0,69.084,-1,-1
2,14,1.5,0,68.797,-1,-1
2,14,1.75,0,67.75,-1,-1
2,14,2.0,0,67.949,-1,-1
2,14,2.25,0,67.732,-1,-1
2,15,0.25,0,70.562,0,0
2,15,0.5,0,73.718,0,0
2,15,0.75,0,76.756,0,0
2,15,1.0,0,73.97,0,0
2,15,1.25,0,72.431,0,0
2,15,1.5,0,67.642,0,0
2,15,1.75,0,67.907,0,0
2,15,2.0,0,68.298,0,0
2,16,0.25,0,67.797,0,0
2,16,0.5,0,67.504,0,0
2,16,0.75,0,67.455,0,0
2,16,1.0,0,69.622,0,0
2,16,1.25,291.89,75.626,0,0
2,16,1.5,207.718,75.216,0,0
2,16,1.75,0,75.706,0,0
2,16,2.0,0,71.631,0,0
2,16,2.25,0,74.341,0,0
2,16,2.5,0,68.961,0,0
2,16,2.75,0,67.401,0,0
2,21,0.25,0,67.608,0,0
2,21,0.5,0,73.786,0,0
2,21,0.75,0,73.814,0,0
2,21,1.0,0,76.706,0,0
2,21,1.25,222.091,76.737,0,0
2,21,1.5,0,68.82,0,0
2,21,1.75,0,67.093,0,0
2,21,2.0,0,67.219,0,0
2,21,2.25,0,67.125,0,0
2,22,0.25,0,83.82,1,1
2,22,0.5,0,80.398,1,1
2,22,0.75,0,78.403,1,1
2,22,1.0,273.893,86.287,1,1
2,22,1.25,0,78.981,1,1
2,22,1.5,0,71.625,1,1
2,22,1.75,0,70.599,1,1
2,22,2.0,0,74.991,1,1
2,22,2.25,0,67.774,1,1
2,22,2.5,0,67.71,1,1
2,22,2.75,0,68.451,1,1
2,22,3.0,0,67.794,1,1
2,22,3.25,0,69.26,1,1
2,23,0.25,0,68.466,-1,-1
2,23,0.5,0,72.235,-1,-1
2,23,0.75,248.319,79.114,-1,-1
2,23,1.0,237.67,72.495,-1,-1
2,23,1.25,0,69.892,-1,-1
2,23,1.5,0,67.195,-1,-1
2,23,1.75,0,67.367,-1,-1
2,23,2.0,0,67.02,-1,-1
2,23,2.25,0,67.76,-1,-1
2,24,0.25,0,68.067,0,0
2,24,0.5,0,68.422,0,0
2,24,0.75,0,74.813,0,0
2,24,1.0,0,77.422,0,0
2,24,1.25,266.887,76.513,0,0
2,24,1.5,0,70.949,0,0
2,24,1.75,0,68.547,0,0
2,24,2.0,0,66.525,0,0
2,24,2.25,0,67.505,0,0
2,24,2.5,0,67.223,0,0
2,24,2.75,0,67.633,0,0
2,24,3.0,0,68.785,0,0
2,24,3.25,0,71.098,0,0
2,25,0.25,0,67.836,1,1
2,25,0.5,0,68.769,1,1
2,25,0.75,0,68.916,1,1
2,25,1.0,0,68.055,1,1
2,25,1.25,0,69.242,1,1
2,25,1.5,201.873,73.381,1,1
2,25,1.75,180.776,85.955,1,1
2,25,2.0,168.595,80.098,1,1
2,25,2.25,268.318,77.429,1,1
2,25,2.5,0,70.185,1,1
2,25,2.75,0,66.772,1,1
2,25,3.0,0,68.226,1,1
2,25,3.25,0,67.959,1,1
2,25,3.5,0,67.062,1,1
2,25,3.75,0,71.315,1,1
2,25,4.0,0,70.554,1,1
2,26,0.25,0,67.689,0,0
2,26,0.5,0,71.424,0,0
2,26,0.75,0,75.393,0,0
2,26,1.0,0,73.493,0,0
2,26,1.25,0,76.674,0,0
2,26,1.5,0,73.586,0,0
2,26,1.75,0,67.044,0,0
2,26,2.0,0,67.505,0,0
2,26,2.25,0,70.012,0,0
2,26,2.5,0,70.718,0,0
2,26,2.75,0,69.823,0,0
2,26,3.0,0,70.032,0,0
2,26,3.25,0,67.826,0,0
2,26,3.5,0,68.057,0,0
2,26,3.75,0,67.847,0,0
2,26,4.0,0,67.755,0,0
2,26,4.25,0,67.617,0,0
2,26,4.5,0,66.919,0,0
2,26,4.75,0,67.734,0,0
2,26,5.0,0,67.041,0,0
2,26,5.25,0,67.53,0,0
2,26,5.5,0,67.122,0,0
2,27,0.25,0,67.057,1,1
2,27,0.5,0,68.46,1,1
2,27,0.75,0,75.395,1,1
2,27,1.0,113.599,86.164,1,1
2,27,1.25,160.568,83.793,1,1
2,27,1.5,94.763,82.55,1,1
2,27,1.75,0,74.741,1,1
2,27,2.0,0,76.594,1,1
2,27,2.25,0,74.769,1,1
2,27,2.5,0,71.029,1,1
2,27,2.75,0,69.592,1,1
2,27,3.0,0,68.588,1,1
2,18,0.25,0,73.854,-1,-1
2,18,0.5,0,68.374,-1,-1
2,18,0.75,0,67.896,-1,-1
2,18,1.0,0,68.049,-1,-1
2,18,1.25,0,70.285,-1,-1
2,18,1.5,0,67.718,-1,-1
2,18,1.75,0,66.471,-1,-1
2,18,2.0,0,67.398,-1,-1
2,18,2.25,0,67.425,-1,-1
2,18,2.5,0,68.233,-1,-1
2,18,2.75,0,69.727,-1,-1
2,20,0.25,0,67.981,-1,-1
2,20,0.5,0,68.25,-1,-1
2,20,0.75,0,69.48,-1,-1
2,20,1.0,0,70.983,-1,-1
2,20,1.25,0,70.63,-1,-1
2,20,1.5,0,71.941,-1,-1
2,20,1.75,0,73.263,-1,-1
2,20,2.0,0,70.77,-1,-1
2,20,2.25,0,67.376,-1,-1
2,20,2.5,0,67.496,-1,-1
2,20,2.75,0,67.528,-1,-1
2,20,3.0,0,67.132,-1,-1
2,20,3.25,0,0,-1,-1
2,29,0.25,0,68.685,1,0
2,29,0.5,0,74.264,1,0
2,29,0.75,0,77.389,1,0
2,29,1.0,211.535,77.49,1,0
2,29,1.25,0,73.985,1,0
2,29,1.5,0,69.617,1,0
2,29,1.75,0,72.462,1,0
2,29,2.0,0,70.84,1,0
2,29,2.25,0,68.71,1,0
2,29,2.5,0,68.013,1,0
2,29,2.75,0,68.644,1,0
3,3,0.25,0,69.531,-1,-1
3,3,0.5,0,75.397,-1,-1
3,3,0.75,0,67.595,-1,-1
3,3,1.0,0,68.653,-1,-1
3,3,1.25,0,68.092,-1,-1
3,3,1.5,0,67.55,-1,-1
3,3,1.75,0,73.33,-1,-1
3,3,2.0,0,0,-1,-1
3,4,0.25,0,67.746,1,1
3,4,0.5,0,69.173,1,1
3,4,0.75,0,67.001,1,1
3,4,1.0,0,67.844,1,1
3,4,1.25,202.46,72.703,1,1
3,4,1.5,0,72.657,1,1
3,4,1.75,0,70.592,1,1
3,4,2.0,0,76.307,1,1
3,4,2.25,0,69.038,1,1
3,4,2.5,0,68.794,1,1
3,4,2.75,0,68.514,1,1
3,4,3.0,0,68.636,1,1
3,4,3.25,0,69.669,1,1
3,4,3.5,0,77.615,1,1
3,4,3.75,0,68.366,1,1
3,4,4.0,0,67.811,1,1
3,4,4.25,0,67.346,1,1
3,5,0.25,0,68.876,-1,-1
3,5,0.5,0,67.916,-1,-1
3,5,0.75,234.692,75.949,-1,-1
3,5,1.0,211.378,75.91,-1,-1
3,5,1.25,174.42,73.822,-1,-1
3,5,1.5,0,68.1,-1,-1
3,5,1.75,0,68.412,-1,-1
3,5,2.0,0,67.98,-1,-1
3,5,2.25,0,66.942,-1,-1
3,5,2.5,0,67.25,-1,-1
3,5,2.75,0,68.265,-1,-1
3,5,3.0,0,68.759,-1,-1
3,5,3.25,0,68.019,-1,-1
3,5,3.5,0,67.265,-1,-1
3,5,3.75,0,67.605,-1,-1
3,5,4.0,0,67.613,-1,-1
3,5,4.25,0,68.186,-1,-1
3,5,4.5,0,67.575,-1,-1
3,5,4.75,0,0,-1,-1
3,6,0.25,0,68.255,1,1
3,6,0.5,0,67.399,1,1
3,6,0.75,0,79.309,1,1
3,6,1.0,230.044,77.377,1,1
3,6,1.25,0,80.709,1,1
3,6,1.5,0,70.693,1,1
3,6,1.75,0,69.42,1,1
3,6,2.0,0,69.166,1,1
3,6,2.25,0,68.518,1,1
3,6,2.5,0,67.773,1,1
3,6,2.75,0,67.909,1,1
3,6,3.0,0,67.069,1,1
3,7,0.25,0,67.666,0,0
3,7,0.5,0,67.6,0,0
3,7,0.75,0,67.812,0,0
3,7,1.0,0,67.389,0,0
3,7,1.25,273.038,71.44,0,0
3,7,1.5,0,67.989,0,0
3,7,1.75,0,67.262,0,0
3,7,2.0,0,67.519,0,0
3,7,2.25,0,69.341,0,0
3,7,2.5,0,66.808,0,0
3,7,2.75,0,66.736,0,0
3,7,3.0,0,67.169,0,0
3,7,3.25,0,67.833,0,0
3,7,3.5,0,67.617,0,0
3,8,0.25,0,68.123,-1,-1
3,8,0.5,0,70.233,-1,-1
3,8,0.75,0,68.106,-1,-1
3,8,1.0,263.911,74.259,-1,-1
3,8,1.25,0,70.263,-1,-1
3,8,1.5,0,71.13,-1,-1
3,8,1.75,0,68.281,-1,-1
3,8,2.0,0,67.377,-1,-1
3,8,2.25,0,67.844,-1,-1
3,8,2.5,0,67.449,-1,-1
3,8,2.75,0,70.41,-1,-1
3,8,3.0,0,67.347,-1,-1
3,9,0.25,0,67.683,-1,-1
3,9,0.5,0,68.912,-1,-1
3,9,0.75,0,67.884,-1,-1
3,9,1.0,0,67.981,-1,-1
3,9,1.25,0,67.879,-1,-1
3,9,1.5,0,67.893,-1,-1
3,9,1.75,0,68.543,-1,-1
3,9,2.0,0,66.948,-1,-1
3,9,2.25,0,67.251,-1,-1
3,9,2.5,0,67.528,-1,-1
3,9,2.75,0,69.403,-1,-1
3,9,3.0,0,68.144,-1,-1
3,9,3.25,0,67.796,-1,-1
3,9,3.5,0,67.034,-1,-1
3,9,3.75,0,67.286,-1,-1
